350,0.009905061,0.00630449,0.005626351,0.006870443,0.006745293,0.008332335,0.006210701,0.012861224,0.009009726,0.011301276
351,0.010738422,0.006716743,0.005645071,0.006806465,0.007274633,0.00891783,0.006111154,0.013074551,0.009077679,0.011732799
352,0.010665424,0.006421599,0.005379669,0.007065383,0.006965071,0.008547481,0.006331917,0.012854032,0.008684552,0.011034922
353,0.01039012,0.006448105,0.005598477,0.007368834,0.006609653,0.008465001,0.006559022,0.013102404,0.008990058,0.010959409
354,0.010366186,0.006984033,0.006193628,0.00746056,0.006792431,0.0090442,0.006550959,0.013895857,0.009946145,0.011941324
355,0.010288893,0.006729709,0.00572307,0.007188882,0.007427907,0.00901115,0.006261493,0.013909995,0.009591557,0.012154534
356,0.010127933,0.006475293,0.005658777,0.007506635,0.006996846,0.008869177,0.006266961,0.013491781,0.009551489,0.011957538
357,0.010083259,0.006287511,0.005722131,0.00759022,0.006675268,0.008687628,0.006413958,0.013228797,0.009682183,0.01165769
358,0.010269016,0.006119953,0.005515077,0.006910597,0.007416865,0.008482022,0.006434261,0.013490681,0.009622745,0.01152454
359,0.010368647,0.006100872,0.005659863,0.007193362,0.007430995,0.008348393,0.00628499,0.013841489,0.009742317,0.011654635
360,0.010492904,0.006291869,0.005668847,0.007470158,0.007072321,0.008495569,0.006460311,0.013929959,0.009623916,0.011792829
361,0.010714054,0.006661575,0.005552361,0.007464741,0.006886199,0.00883508,0.006757205,0.013916523,0.009524132,0.011976499
362,0.011025722,0.007050208,0.005572573,0.007327476,0.0073067,0.009099546,0.00670497,0.014137975,0.009921262,0.012304545
363,0.011061804,0.006772504,0.00578765,0.007370409,0.007251605,0.008965197,0.006790454,0.014043235,0.010225462,0.012080287
364,0.01079416,0.006334062,0.00571246,0.007295662,0.007074077,0.008834131,0.006847317,0.013923107,0.010211903,0.011891597
365,0.01051232,0.006168599,0.00546117,0.007236594,0.007112983,0.00890469,0.006781653,0.013947951,0.010019991,0.012013101
366,0.01082446,0.006464431,0.005919276,0.00791959,0.007508466,0.009040876,0.006662657,0.014041443,0.010166064,0.012190785
367,0.011080576,0.006729657,0.005782136,0.007572419,0.007507391,0.008982151,0.006512778,0.0141364,0.009990538,0.012140904
368,0.011209627,0.006914101,0.005746505,0.007156849,0.007436675,0.009000823,0.006660599,0.014352903,0.009836141,0.012139318
369,0.011221505,0.006996849,0.006293064,0.007548079,0.007597578,0.009245252,0.00710023,0.014682418,0.009999032,0.012388709
370,0.010887683,0.006613694,0.005922153,0.007532799,0.007410877,0.009130593,0.006668833,0.014586805,0.0099647,0.012485242
371,0.010763336,0.0067615,0.005676085,0.007480348,0.007587646,0.009096984,0.006439468,0.014750216,0.010148649,0.012676012
372,0.010956848,0.007153632,0.00577586,0.007490074,0.007952035,0.009200017,0.00649852,0.01500597,0.010386956,0.012872082
373,0.011300147,0.006989322,0.005971856,0.007525367,0.00795467,0.009288734,0.006469608,0.014862241,0.01031224,0.012857786
374,0.011597352,0.007123077,0.006015668,0.00764301,0.008031529,0.009309721,0.006771716,0.014989847,0.01047344,0.012860954
375,0.01151099,0.007127226,0.005965221,0.007585472,0.007963186,0.009274346,0.006887122,0.015150407,0.01051977,0.012812647
376,0.011222773,0.006967063,0.005936681,0.007429222,0.007756072,0.009263219,0.006742537,0.015249575,0.010432348,0.012752771
377,0.011585728,0.007278883,0.006070828,0.007718927,0.007781754,0.009433923,0.006953135,0.015499757,0.010738605,0.012898399
378,0.011819346,0.007376946,0.006239137,0.007869962,0.008143613,0.009557626,0.007026525,0.015709349,0.01076949,0.013112866
379,0.011888013,0.007346195,0.006388649,0.007847443,0.008432194,0.009667158,0.007034287,0.015825343,0.01081019,0.013261966
380,0.011939407,0.007411423,0.006465818,0.007790784,0.008351533,0.009780604,0.007107263,0.015881043,0.011134741,0.013286178
381,0.012082502,0.007609924,0.0063197,0.007905791,0.008428507,0.009601364,0.007097562,0.016044354,0.011180461,0.013359051
382,0.01217897,0.007623019,0.006347515,0.008156526,0.00847143,0.009673619,0.007088598,0.016378311,0.011119967,0.01342934
383,0.012301175,0.007583597,0.006539516,0.008375862,0.008514337,0.009939603,0.007117007,0.016726076,0.011210266,0.01354077
384,0.01259565,0.007827249,0.006649542,0.00837129,0.008693228,0.010022428,0.007192765,0.016863983,0.011644431,0.013773839
385,0.012710096,0.007929829,0.006695246,0.008398581,0.008826415,0.010179954,0.007370551,0.017164349,0.01163222,0.01403988
386,0.012716116,0.008069566,0.006734747,0.008487956,0.008885798,0.010231169,0.007516801,0.017519391,0.011752677,0.014222217
387,0.012810421,0.008285757,0.006848438,0.008637994,0.008967166,0.010213671,0.007630881,0.01782221,0.012185114,0.014378171
388,0.013305097,0.008311802,0.007149291,0.00884744,0.009330619,0.010557394,0.007947894,0.01805382,0.012291809,0.01483711
389,0.013556789,0.008450833,0.007029944,0.00885321,0.009332244,0.010821498,0.007977194,0.018277667,0.012266736,0.014807029
390,0.013607221,0.008558671,0.006867309,0.008826345,0.009201172,0.010775566,0.007837172,0.018416232,0.0122671,0.014673411
391,0.01367502,0.008525054,0.007093581,0.008987976,0.009319801,0.010521101,0.007816425,0.018488019,0.012427847,0.014935698
392,0.013823043,0.008806724,0.007305979,0.009280322,0.009691425,0.0110698,0.008165752,0.018989993,0.012823175,0.015273363
393,0.014095667,0.009086654,0.007483908,0.00952448,0.009961427,0.011477887,0.008280601,0.01942755,0.013132046,0.015490896
394,0.014427402,0.009254341,0.007623334,0.009668732,0.010083809,0.011545177,0.008233318,0.019740756,0.013333202,0.015682108
395,0.014699102,0.00935407,0.007728144,0.009760949,0.010223027,0.01159031,0.00847211,0.020144559,0.013579551,0.016072052
396,0.014988549,0.009486127,0.007731328,0.009913926,0.010487714,0.011879778,0.008602601,0.020591827,0.013671094,0.016277104
397,0.015192666,0.009627751,0.007814565,0.010105068,0.010716869,0.01216745,0.008886048,0.021082859,0.013913769,0.016537673
398,0.01533822,0.009777341,0.008048245,0.010302496,0.010894464,0.012323099,0.009317204,0.021579056,0.014354599,0.01692451
399,0.015678195,0.009997241,0.008310423,0.0104926,0.011284471,0.012482745,0.00938095,0.02198257,0.014577403,0.01714021
400,0.015935829,0.010119226,0.008415266,0.010657523,0.01147455,0.01278222,0.009513481,0.022344304,0.014795084,0.017471168
401,0.016096246,0.010237208,0.008442725,0.010786008,0.011515344,0.013027261,0.009671148,0.022616894,0.014933633,0.017786285
402,0.016228872,0.010448026,0.008532817,0.010899861,0.011595838,0.013079095,0.009761004,0.022805922,0.014953067,0.017942862
403,0.016404477,0.01055135,0.008726078,0.011120905,0.011901024,0.013371244,0.010011292,0.023193482,0.015198774,0.018167057
404,0.01667023,0.010809532,0.008937804,0.011405008,0.012145058,0.013610257,0.010298122,0.023614071,0.015519009,0.018510643
405,0.016972257,0.011187105,0.009124635,0.01167453,0.012362428,0.013765582,0.010572345,0.024038727,0.015844092,0.018947323
406,0.017195345,0.011433513,0.009279754,0.011849332,0.012784939,0.014002839,0.010836845,0.024526317,0.016166905,0.01938771
407,0.017393773,0.011481072,0.009399747,0.012084345,0.012956387,0.014312027,0.010942866,0.024818383,0.016375207,0.019647649
408,0.017622218,0.011650016,0.009643108,0.012359279,0.013153336,0.014617008,0.011090115,0.025205339,0.016573519,0.019965077
409,0.017901005,0.012036336,0.00997751,0.012631509,0.01353356,0.014866111,0.011391114,0.025784083,0.016837827,0.020435332
410,0.01819776,0.012188798,0.009934201,0.0128743,0.01381886,0.015079548,0.011709943,0.026115864,0.017133077,0.020757316
411,0.018358101,0.012297725,0.010029557,0.013040531,0.01404591,0.015210929,0.011847182,0.026428263,0.017369376,0.020989244
412,0.018476484,0.012438549,0.010224703,0.013177435,0.014207474,0.015385971,0.011959406,0.026804284,0.01758317,0.021267618
413,0.018702092,0.01264438,0.01034949,0.013374352,0.014345697,0.015732995,0.012268705,0.027262701,0.017842229,0.021713547
414,0.018959068,0.012911442,0.010615768,0.013745236,0.014771479,0.016100806,0.01261922,0.027755418,0.018112948,0.022198406
415,0.019218925,0.013109022,0.010896154,0.014034643,0.015146667,0.016374293,0.012888092,0.028101921,0.018379676,0.022661991
416,0.019429428,0.013228255,0.011054706,0.014222047,0.015348894,0.016524086,0.013072889,0.028385108,0.018607414,0.023014821
417,0.019525307,0.01336928,0.010987071,0.014499694,0.015487183,0.016606695,0.013273337,0.028900913,0.018749461,0.02316015
418,0.019650054,0.013353252,0.011049599,0.014459884,0.015543739,0.01680938,0.013355034,0.029106576,0.01889748,0.023465705
419,0.019815956,0.013447859,0.011263724,0.014539326,0.015751993,0.017047916,0.013433651,0.029349126,0.019106584,0.023865841
420,0.020014751,0.013804707,0.011557918,0.015010615,0.016208186,0.017299658,0.013627749,0.02988162,0.019401162,0.024273902
421,0.020272953,0.014145508,0.011829466,0.015418631,0.016635894,0.017893657,0.013982079,0.030365091,0.019797877,0.024807663
422,0.020420374,0.014232366,0.01198418,0.015623568,0.016699036,0.018041098,0.014204035,0.030603083,0.019889841,0.025038636
423,0.020530821,0.014215814,0.012076015,0.015720619,0.016682579,0.017972136,0.014339812,0.030794474,0.019912134,0.025157313
424,0.020732388,0.014371644,0.012204656,0.015891147,0.017030998,0.018246627,0.014531015,0.031218996,0.020266274,0.025534337
425,0.020711508,0.014463024,0.01224068,0.015982788,0.017178683,0.018328399,0.014422633,0.031339227,0.02038921,0.025728816
426,0.020825572,0.014593442,0.012382864,0.016221101,0.017337611,0.018480717,0.01451843,0.03157873,0.020511818,0.026026296
427,0.021145449,0.014789115,0.012640496,0.016589448,0.017604448,0.01879598,0.014882925,0.03203783,0.020741068,0.026493491
428,0.021346234,0.014956536,0.012775519,0.016761562,0.017866574,0.019093355,0.014993793,0.032350906,0.020962356,0.026876302
429,0.021452793,0.015097394,0.012872557,0.016811893,0.017998916,0.019217083,0.01511371,0.032561326,0.021136237,0.027146508
430,0.021496969,0.015200973,0.012884934,0.016918131,0.018110023,0.019291212,0.015213164,0.032775681,0.021280741,0.027359274
431,0.021539119,0.015263881,0.012840203,0.017173455,0.018279016,0.019463769,0.015262248,0.03306269,0.021415252,0.027587653
432,0.021695537,0.015297489,0.013067406,0.017360026,0.018310847,0.019757598,0.01541802,0.03332239,0.021508118,0.02788111
433,0.021825325,0.015336019,0.013213503,0.017488748,0.018395066,0.019887781,0.015529302,0.033554146,0.021583494,0.028126997
434,0.021879189,0.015375249,0.013232101,0.017559874,0.018532097,0.019901765,0.015577575,0.033796713,0.021696906,0.028325074
435,0.021879754,0.015397411,0.013251537,0.017586316,0.018627981,0.020005752,0.015621225,0.034085534,0.021887496,0.02853078
436,0.021971933,0.015456666,0.013326943,0.017685341,0.018718246,0.020076639,0.015695493,0.034239247,0.021928302,0.028692803
437,0.022065482,0.015558798,0.013438824,0.017859566,0.018858654,0.020182503,0.015804829,0.034389047,0.021989518,0.028920647
438,0.022122039,0.015678976,0.013551504,0.018051877,0.019021464,0.020353731,0.015930697,0.034595531,0.022150691,0.029207122
439,0.022211235,0.015761035,0.013622737,0.018144678,0.019058593,0.02055165,0.016035094,0.034775607,0.022310032,0.029360793
440,0.022355553,0.015801193,0.013682047,0.018209142,0.019115402,0.020619329,0.016032674,0.034927403,0.022420196,0.029551789
441,0.022422596,0.015824011,0.013710599,0.018282227,0.019197031,0.020636356,0.016009229,0.035114505,0.022519828,0.029721639
442,0.022357619,0.015856868,0.013707867,0.01838377,0.019277601,0.020727432,0.016065788,0.035372194,0.022647981,0.029815325
443,0.022570154,0.015900671,0.01378755,0.01850318,0.019367028,0.020919062,0.016178836,0.035555605,0.022724891,0.030028324
444,0.02273143,0.015924441,0.013877944,0.018626839,0.019464006,0.021057917,0.016195948,0.035745065,0.022875829,0.03025857
445,0.022795187,0.015973073,0.013958353,0.018766748,0.019601324,0.021126638,0.016181606,0.035981416,0.023095866,0.030467188
